playerID,allStarCount,awardsCount,totalGames,totalHomeRuns,totalHits,totalPitchingStrikeOuts,totalPitchWins,totalFielderPutouts,eligible,class
chacigu01,0,0,102,1,1,216,27,16,0,False
chambjo03,0,0,385,0,0,546,25,31,0,False
chaveje01,0,0,607,0,2,981,49,52,0,False
cherrro01,0,0,40,0,0,38,1,1,0,False
chicktr01,0,0,3,0,0,2,0,0,0,False
chicoma01,0,0,43,0,10,128,7,2,0,False
childja01,0,0,5,0,0,5,0,1,0,False
childma01,0,0,11,0,0,8,0,1,0,False
chulkvi01,0,0,259,0,1,199,8,17,0,False
clarkda06,0,0,2,0,0,1,0,0,0,False
clausbr01,0,0,58,0,10,228,16,13,0,False
clippty01,2,0,807,0,3,956,56,28,0,False
brummty01,0,0,1,0,0,2,0,0,0,False
buchada01,0,0,35,0,7,115,8,13,0,False
buchaja01,0,0,29,0,1,33,2,4,0,False
buchtry01,0,0,285,0,0,259,17,6,0,False
buentja01,0,0,10,0,0,11,0,3,0,False
bumgama01,4,5,375,19,109,2070,134,55,0,False
bundydy01,0,0,191,0,2,852,54,42,0,False
burawda01,0,0,13,0,0,11,0,0,0,False
burgoen02,0,0,73,0,0,82,3,3,0,False
burgohi01,0,0,6,0,1,18,1,2,0,False
burkegr01,0,0,80,0,0,61,3,5,0,False
burneal01,0,0,177,0,0,108,8,9,0,False
burnsco01,0,0,27,0,0,23,1,2,0,False
buschma01,0,0,3,0,0,3,0,0,0,False
buterdr01,0,0,556,19,262,5,0,3023,0,False
butleed01,0,0,79,0,3,153,12,24,0,False
butlejo03,0,0,3,0,0,3,0,0,0,False
butleke01,0,0,18,0,0,18,0,2,0,False
cabrace01,0,0,14,0,0,9,0,0,0,False
cabreal03,0,0,32,0,0,31,1,3,0,False
cabreed01,0,0,2,0,0,5,0,0,0,False
cabrema01,0,0,41,0,0,32,5,4,0,False
cahiltr01,1,0,363,0,23,1151,86,81,0,False
caminar01,0,0,149,0,0,143,7,5,0,False
campojo01,0,0,1,0,0,4,0,1,0,False
campole01,0,0,38,0,0,49,1,2,0,False
cappsca01,0,0,129,0,1,184,4,4,0,False
carides01,0,0,22,0,0,21,1,0,0,False
carigan01,0,0,17,0,0,13,1,0,0,False
carpech02,0,1,18,0,0,10,1,1,0,False
carpeda01,0,0,223,0,1,218,11,14,0,False
carpeda02,0,0,34,0,0,34,1,4,0,False
carpema01,3,1,1452,175,1225,0,0,3053,0,False
carpmi01,0,0,318,27,225,0,0,1133,0,False
carraca01,0,2,303,0,2,1573,107,85,0,False
carrejo01,0,0,22,0,0,30,1,1,0,False
carrice01,0,0,3,0,0,4,1,1,0,False
carrosc02,0,0,47,0,0,93,6,10,0,False
carsoro01,0,0,31,0,0,13,0,1,0,False
cashnan01,0,0,315,1,32,901,57,61,0,False
cassebo01,0,0,50,0,0,34,3,5,0,False
castile01,0,0,13,0,0,13,0,1,0,False
castran01,0,0,5,0,0,4,0,0,0,False
castrmi01,0,0,408,0,0,402,22,26,0,False
castrsi01,0,0,41,0,0,50,3,0,0,False
cecilbr01,1,0,443,0,0,670,44,11,0,False
cedajo01,0,0,25,0,0,30,0,2,0,False
cedenxa01,0,0,254,0,0,175,10,15,0,False
cervehu01,0,0,73,0,0,48,1,1,0,False
chacijh01,0,0,345,2,65,1151,85,117,0,False
chafian01,0,0,539,0,1,485,17,42,0,False
chapmar01,7,1,728,0,0,1148,50,19,0,False
chapmja02,0,0,14,0,0,12,0,0,0,False
chapmke02,0,0,58,0,0,48,3,4,0,False
chatwty01,0,0,245,0,42,660,52,70,0,False
chenwe02,0,0,220,0,7,846,59,46,0,False
chrisni01,0,0,13,0,0,9,0,1,0,False
cingrto01,0,0,217,0,10,366,12,14,0,False
cishest01,0,0,737,0,1,743,33,47,0,False
cisnejo01,0,0,255,0,0,275,13,13,0,False
claggan01,0,0,3,0,0,3,0,0,0,False
claibpr01,0,0,63,0,0,60,3,6,0,False
clarkza01,0,0,1,0,0,1,0,0,0,False
claudal01,0,0,356,0,0,249,16,23,0,False
clemepa02,0,0,66,0,0,118,8,4,0,False
cletoma01,0,0,41,0,0,58,0,2,0,False
cloydty01,0,0,27,0,3,85,5,8,0,False
brubajt01,0,0,64,0,3,324,9,14,0,False
bruihju01,0,0,72,0,0,46,2,3,0,False
bubickr01,0,0,70,0,0,289,10,10,0,False
buehlwa01,2,0,116,1,19,690,46,31,0,False
bukaujb01,0,0,27,0,0,21,2,3,0,False
bummeaa01,0,0,289,0,0,309,14,15,0,False
burdini01,0,0,20,0,0,27,2,0,0,False
burdiza01,0,0,18,0,0,23,0,0,0,False
burkebr01,0,0,111,0,0,156,12,5,0,False
burneco01,3,1,167,0,10,870,45,79,0,False
burnsan01,0,0,19,0,3,1,0,7,0,False
burrobe01,0,0,11,0,0,11,0,1,0,False
burrry01,0,0,66,0,0,66,4,4,0,False
busenal01,0,0,57,0,0,54,5,5,0,False
bushma01,0,0,217,0,0,227,12,20,0,False
buttrty01,0,0,115,0,0,122,8,8,0,False
cabreed02,0,0,43,0,1,221,13,10,0,False
cabrege01,0,0,204,0,0,218,14,14,0,False
callaja01,0,0,9,0,0,5,0,1,0,False
camarda01,0,0,6,1,1,7,0,0,0,False
campbpa02,0,0,16,0,0,26,2,4,0,False
cannigr01,0,1,69,0,0,353,19,27,0,False
canoye01,1,0,85,0,0,86,2,7,0,False
carasma01,0,0,46,0,0,43,2,4,0,False
caratvi01,0,0,520,38,327,0,0,3319,0,False
carlesh01,0,0,62,0,0,53,4,4,0,False
carltdr01,0,0,20,0,0,26,2,1,0,False
carpery01,0,0,15,0,0,40,2,1,0,False
carroco01,0,0,18,0,0,19,0,2,0,False
castada01,0,0,24,0,0,49,2,5,0,False
castehu01,0,0,33,1,3,73,5,6,0,False
castery01,0,0,14,0,0,28,1,5,0,False
castidi01,0,0,258,0,0,304,24,14,0,False
castifa01,0,0,2,0,0,2,0,0,0,False
castijo03,0,0,40,0,0,55,3,2,0,False
castilu02,4,0,181,0,22,1156,62,94,0,False
castran02,0,0,38,0,0,45,1,4,0,False
castrha01,0,0,450,16,391,1,0,917,0,False
castrke01,0,0,20,0,0,24,1,0,0,False
castrwi01,0,0,427,33,339,0,0,581,0,False
ceasedy01,0,0,123,0,3,792,43,26,0,False
cederbl01,0,0,5,0,0,4,0,0,0,False
cessalu01,0,0,208,0,0,331,17,31,0,False
chacial01,0,0,6,0,0,6,0,0,0,False
changyu01,0,0,235,20,121,0,0,499,0,False
chargjt01,0,0,208,0,0,190,13,10,0,False
chiriyo01,0,0,69,0,0,258,20,15,0,False
cimbead01,0,0,323,0,0,225,22,12,0,False
civalaa01,0,0,86,0,0,428,31,30,0,False
clarkta01,0,0,183,1,7,260,15,20,0,False
claseem01,3,3,244,0,0,236,12,17,0,False
claysa01,0,0,65,0,0,39,0,1,0,False
cleavga01,0,0,55,0,1,68,4,3,0,False
clemeer01,0,0,140,4,77,0,0,132,0,False
clevimi01,0,0,152,0,0,804,60,43,0,False
burleal01,0,0,123,9,86,1,0,236,0,False
buttojo01,0,0,10,0,0,43,1,4,0,False
castidi02,0,0,97,11,54,1,0,134,0,False
castilu03,0,0,3,0,0,4,0,0,0,False
castima03,0,0,21,0,0,47,0,1,0,False
cavalca01,0,0,1,0,0,6,0,1,0,False
clemeko01,0,0,106,9,49,2,0,347,0,False
calvobl01,0,0,1,0,0,0,0,0,0,False
campbis01,0,0,27,0,0,33,4,1,0,False
ceccosl01,0,0,7,0,0,20,0,2,0,False
cacerke01,0,0,2,0,0,1,0,0,0,False
booth01,0,0,1,0,0,NULL,NULL,0,0,False
bowesfr01,0,0,61,0,51,NULL,NULL,164,0,False
boyleja01,0,0,1087,23,1070,NULL,NULL,6684,1,False
bradlal01,0,0,1,0,0,NULL,NULL,3,0,False
brady01,0,0,1,0,1,NULL,NULL,4,0,False
bradyst01,0,0,490,4,529,NULL,NULL,1501,1,False
brannmi01,0,0,5,0,2,NULL,NULL,3,0,False
brennji01,0,0,183,0,155,NULL,NULL,492,0,False
briggch01,0,0,49,1,31,NULL,NULL,68,0,False
briodfa01,0,0,323,3,271,NULL,NULL,1593,0,False
brodist01,0,0,1438,25,1728,NULL,NULL,3172,1,True
brougca01,0,0,40,0,27,NULL,NULL,214,0,False
brown01,0,0,2,0,0,NULL,NULL,3,0,False
brownol01,0,0,7,0,2,NULL,NULL,21,0,False
bonnefr01,0,0,246,4,244,NULL,NULL,490,0,False
bowcobe01,0,0,14,1,16,NULL,NULL,22,0,False
bowmabi01,0,0,15,0,4,NULL,NULL,41,0,False
boydfr01,0,0,2,0,1,NULL,NULL,2,0,False
boyleed01,0,0,5,0,0,NULL,NULL,16,0,False
brainda01,0,0,676,27,641,NULL,NULL,1126,0,False
branski01,0,0,1329,13,1351,NULL,NULL,12805,1,False
brashro01,0,0,130,1,124,NULL,NULL,888,0,False
bridwal01,0,0,1253,2,1064,NULL,NULL,2459,1,False
brigggr01,0,0,110,0,62,NULL,NULL,322,0,False
bristge01,0,0,3,0,1,NULL,NULL,4,0,False
brodema01,0,0,2,0,0,NULL,NULL,1,0,False
broutar01,0,0,37,0,30,NULL,NULL,42,0,False
brownfr01,0,0,9,0,4,NULL,NULL,8,0,False
brownge01,0,0,1103,18,1176,NULL,NULL,1619,1,False
boninlu01,0,0,21,0,14,NULL,NULL,28,0,False
booeev01,0,0,126,0,77,NULL,NULL,144,0,False
boonelu01,0,0,319,6,215,NULL,NULL,642,0,False
